onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
25.992	0.125	1st/repetition/expected	121	51984	20.0	HIGH_B	1.0	9.1576	2.5703	C	76.0	55	73	1	1	0.125	53.0	es18	expsupp	1	24	24	20	30	0	n/a	n/a	sub-es18_00_0012.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
36.1135	0.125	1st/repetition/expected	121	72227	20.0	HIGH_B	1.0	9.1126	3.2276	C	76.0	55	73	1	1	0.125	53.0	es18	expsupp	2	48	48	30	40	0	n/a	n/a	sub-es18_00_0012.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
45.507	0.125	1st/repetition/expected	121	91014	20.0	HIGH_B	1.0	8.3824	2.8207	C	76.0	55	73	1	1	0.125	53.0	es18	expsupp	3	24	24	40	50	0	n/a	n/a	sub-es18_00_0012.txt	1.0	1	0	0	n/a	()	()	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
55.9265	0.125	1st/omission/unexpected	112	111853	20.0	HIGH_B	1.0	9.4052	3.9643	C	76.0	55	73	0	1	0.125	53.0	es18	expsupp	4	24	24	0	10	0	n/a	n/a	sub-es18_00_0012.txt	1.0	1	0	0	n/a	()	()	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
68.275	0.125	1st/repetition/expected	121	136550	20.0	HIGH_B	1.0	11.1011	5.5971	C	76.0	55	73	1	1	0.125	53.0	es18	expsupp	5	0	0	20	30	0	n/a	n/a	sub-es18_00_0012.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
79.6425	0.125	1st/repetition/expected	121	159285	20.0	HIGH_B	1.0	10.3523	4.2053	C	76.0	55	73	1	1	0.125	53.0	es18	expsupp	6	48	48	20	30	0	n/a	n/a	sub-es18_00_0012.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
90.5405	0.125	1st/repetition/expected	121	181081	20.0	HIGH_B	1.0	9.8821	4.471	C	76.0	55	73	1	1	0.125	53.0	es18	expsupp	7	24	24	20	30	0	n/a	n/a	sub-es18_00_0012.txt	1.0	1	0	0	n/a	()	()	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
100.321	0.125	1st/omission/unexpected	112	200642	20.0	HIGH_B	1.0	8.7675	3.8219	C	76.0	55	73	0	1	0.125	53.0	es18	expsupp	8	0	0	40	50	0	n/a	n/a	sub-es18_00_0012.txt	1.0	1	0	0	n/a	()	()	()	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
112.398	0.125	1st/repetition/expected	121	224796	20.0	HIGH_B	1.0	10.8292	3.4406	C	76.0	55	73	1	1	0.125	53.0	es18	expsupp	9	24	24	40	50	0	n/a	n/a	sub-es18_00_0012.txt	1.0	1	0	0	n/a	()	()	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
121.963	0.125	1st/omission/unexpected	112	243926	20.0	HIGH_B	1.0	8.5499	3.5319	C	76.0	55	73	0	1	0.125	53.0	es18	expsupp	10	12	12	0	10	0	n/a	n/a	sub-es18_00_0012.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
134.8435	0.125	1st/repetition/expected	121	269687	20.0	HIGH_B	1.0	11.6334	4.7427	C	76.0	55	73	1	1	0.125	53.0	es18	expsupp	11	36	36	0	10	0	n/a	n/a	sub-es18_00_0012.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
145.5475	0.125	1st/repetition/expected	121	291095	20.0	HIGH_B	1.0	9.6902	5.0762	C	76.0	55	73	1	1	0.125	53.0	es18	expsupp	12	0	0	30	40	0	n/a	n/a	sub-es18_00_0012.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
154.716	0.125	1st/repetition/expected	121	309432	20.0	HIGH_B	1.0	8.1528	3.5525	C	76.0	55	73	1	1	0.125	53.0	es18	expsupp	13	36	36	20	30	0	n/a	n/a	sub-es18_00_0012.txt	1.0	1	0	0	n/a	()	()	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
