onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
26.6485	0.125	1st/repetition/expected	121	53297	20.0	HIGH_A	1.0	10.467	4.9747	G	76.0	54	56	1	1	0.125	59.0	es03	expsupp	1	24	24	20	30	0	n/a	n/a	sub-es03_00_0003.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
38.7315	0.125	1st/repetition/expected	121	77463	20.0	HIGH_A	1.0	11.0758	5.9421	G	76.0	54	56	1	1	0.125	59.0	es03	expsupp	2	0	0	0	10	0	n/a	n/a	sub-es03_00_0003.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
49.896	0.125	1st/repetition/expected	121	99792	20.0	HIGH_A	1.0	10.1496	2.001	G	76.0	54	56	1	1	0.125	59.0	es03	expsupp	3	12	12	40	50	0	n/a	n/a	sub-es03_00_0003.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
60.381	0.125	1st/omission/unexpected	112	120762	20.0	HIGH_A	1.0	9.4709	3.5179	G	76.0	54	56	0	1	0.125	59.0	es03	expsupp	4	36	36	0	10	0	n/a	n/a	sub-es03_00_0003.txt	1.0	1	0	1	MAN REJECT POST ICA	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)
72.307	0.125	1st/repetition/expected	121	144614	20.0	HIGH_A	1.0	10.6787	5.2313	G	76.0	54	56	1	1	0.125	59.0	es03	expsupp	5	12	12	0	10	0	n/a	n/a	sub-es03_00_0003.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
82.9485	0.125	1st/repetition/expected	121	165897	20.0	HIGH_A	1.0	9.627	2.1432	G	76.0	54	56	1	1	0.125	59.0	es03	expsupp	6	36	36	20	30	0	n/a	n/a	sub-es03_00_0003.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
93.3915	0.125	1st/omission/unexpected	112	186783	20.0	HIGH_A	1.0	9.4278	4.9077	G	76.0	54	56	0	1	0.125	59.0	es03	expsupp	7	12	12	20	30	0	n/a	n/a	sub-es03_00_0003.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
105.479	0.125	1st/repetition/expected	121	210958	20.0	HIGH_A	1.0	10.8398	2.2939	G	76.0	54	56	1	1	0.125	59.0	es03	expsupp	8	48	48	20	30	0	n/a	n/a	sub-es03_00_0003.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
116.722	0.125	1st/repetition/expected	121	233444	20.0	HIGH_A	1.0	10.2291	4.8604	G	76.0	54	56	1	1	0.125	59.0	es03	expsupp	9	0	0	20	30	0	n/a	n/a	sub-es03_00_0003.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
129.7245	0.125	1st/repetition/expected	121	259449	20.0	HIGH_A	1.0	11.988	6.284	G	76.0	54	56	1	1	0.125	59.0	es03	expsupp	10	24	24	40	50	0	n/a	n/a	sub-es03_00_0003.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
