onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
24.5705	0.125	1st/repetition/expected	121	49141	20.0	HIGH_A	1.0	10.467	4.9747	G	66.0	60	54	1	1	0.125	59.0	es45	expsupp	1	24	24	20	30	0	n/a	n/a	sub-es45_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
36.6555	0.125	1st/repetition/expected	121	73311	20.0	HIGH_A	1.0	11.0758	5.9421	G	66.0	60	54	1	1	0.125	59.0	es45	expsupp	2	0	0	0	10	0	n/a	n/a	sub-es45_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
47.82	0.125	1st/repetition/expected	121	95640	20.0	HIGH_A	1.0	10.1496	2.001	G	66.0	60	54	1	1	0.125	59.0	es45	expsupp	3	12	12	40	50	0	n/a	n/a	sub-es45_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
58.307	0.125	Abort	99	116614	20.0	HIGH_A	1.0	9.4709	3.5179	G	66.0	60	54	0	1	0.125	59.0	es45	expsupp	4	36	36	0	10	-99	n/a	n/a	n/a	-99.0	1	0	1	LASER ABORT	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)
71.2875	0.125	1st/repetition/expected	121	142575	20.0	HIGH_A	1.0	10.6787	5.2313	G	66.0	60	54	1	1	0.125	59.0	es45	expsupp	5	12	12	0	10	0	n/a	n/a	sub-es45_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
81.93	0.125	1st/repetition/expected	121	163860	20.0	HIGH_A	1.0	9.627	2.1432	G	66.0	60	54	1	1	0.125	59.0	es45	expsupp	6	36	36	20	30	0	n/a	n/a	sub-es45_00_0011.txt	1.0	1	0	0	n/a	()	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
92.3755	0.125	1st/omission/unexpected	112	184751	20.0	HIGH_A	1.0	9.4278	4.9077	G	66.0	60	54	0	1	0.125	59.0	es45	expsupp	7	12	12	20	30	0	n/a	n/a	sub-es45_00_0011.txt	1.0	1	0	0	n/a	()	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
104.462	0.125	1st/repetition/expected	121	208924	20.0	HIGH_A	1.0	10.8398	2.2939	G	66.0	60	54	1	1	0.125	59.0	es45	expsupp	8	48	48	20	30	0	n/a	n/a	sub-es45_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
115.7055	0.125	1st/repetition/expected	121	231411	20.0	HIGH_A	1.0	10.2291	4.8604	G	66.0	60	54	1	1	0.125	59.0	es45	expsupp	9	0	0	20	30	0	n/a	n/a	sub-es45_00_0012.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
128.7085	0.125	1st/repetition/expected	121	257417	20.0	HIGH_A	1.0	11.988	6.284	G	66.0	60	54	1	1	0.125	59.0	es45	expsupp	10	24	24	40	50	0	n/a	n/a	sub-es45_00_0012.txt	1.0	1	0	0	n/a	()	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
