onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
24.5355	0.125	1st/repetition/expected	121	49071	20.0	HIGH_D	1.0	10.9253	5.5516	I	69.0	77	63	1	1	0.125	55.1	es28	expsupp	1	12	12	20	30	0	n/a	n/a	sub-es28_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
36.904	0.125	1st/repetition/expected	121	73808	20.0	HIGH_D	1.0	11.3602	6.2296	I	69.0	77	63	1	1	0.125	55.1	es28	expsupp	2	36	36	20	30	0	n/a	n/a	sub-es28_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
48.295	0.125	1st/repetition/expected	121	96590	20.0	HIGH_D	1.0	10.377	3.6373	I	69.0	77	63	1	1	0.125	55.1	es28	expsupp	3	0	0	40	50	0	n/a	n/a	sub-es28_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
60.0385	0.125	1st/omission/unexpected	112	120077	20.0	HIGH_D	1.0	10.728	3.2534	I	69.0	77	63	0	1	0.125	55.1	es28	expsupp	4	0	0	0	10	1	n/a	n/a	sub-es28_00_0004.txt	1.0	1	0	1	LASER ABORT	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)
72.129	0.125	1st/repetition/expected	121	144258	20.0	HIGH_D	1.0	10.8433	3.6368	I	69.0	77	63	1	1	0.125	55.1	es28	expsupp	5	24	24	20	30	0	n/a	n/a	sub-es28_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
81.846	0.125	1st/repetition/expected	121	163692	20.0	HIGH_D	1.0	8.7024	3.7546	I	69.0	77	63	1	1	0.125	55.1	es28	expsupp	6	48	48	0	10	0	n/a	n/a	sub-es28_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
92.3885	0.125	1st/repetition/expected	121	184777	20.0	HIGH_D	1.0	9.5276	4.4678	I	69.0	77	63	1	1	0.125	55.1	es28	expsupp	7	36	36	40	50	0	n/a	n/a	sub-es28_00_0005.txt	1.0	1	0	1	MAN REJECT POST ICA	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)
102.9975	0.125	1st/omission/unexpected	112	205995	20.0	HIGH_D	1.0	9.5951	3.6649	I	69.0	77	63	0	1	0.125	55.1	es28	expsupp	8	0	0	20	30	0	n/a	n/a	sub-es28_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
113.7935	0.125	1st/repetition/expected	121	227587	20.0	HIGH_D	1.0	9.5486	2.3275	I	69.0	77	63	1	1	0.125	55.1	es28	expsupp	9	48	48	40	50	0	n/a	n/a	sub-es28_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
123.5585	0.125	1st/repetition/expected	121	247117	20.0	HIGH_D	1.0	8.7493	2.8779	I	69.0	77	63	1	1	0.125	55.1	es28	expsupp	10	36	36	0	10	0	n/a	n/a	sub-es28_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
134.267	0.125	1st/repetition/expected	121	268534	20.0	HIGH_D	1.0	9.6935	4.4546	I	69.0	77	63	1	1	0.125	55.1	es28	expsupp	11	12	12	0	10	0	n/a	n/a	sub-es28_00_0005.txt	1.0	1	0	1	AUTO REJECT POST ICA	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)
146.2325	0.125	1st/omission/unexpected	112	292465	20.0	HIGH_D	1.0	10.9519	3.7888	I	69.0	77	63	0	1	0.125	55.1	es28	expsupp	12	24	24	40	50	0	n/a	n/a	sub-es28_00_0005.txt	1.0	1	0	0	n/a	()	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
159.4385	0.125	1st/repetition/expected	121	318877	20.0	HIGH_D	1.0	11.9605	7.2978	I	69.0	77	63	1	1	0.125	55.1	es28	expsupp	13	48	48	20	30	0	n/a	n/a	sub-es28_00_0005.txt	1.0	1	0	1	MAN REJECT POST ICA	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)
168.7285	0.125	1st/repetition/expected	121	337457	20.0	HIGH_D	1.0	8.2753	2.6936	I	69.0	77	63	1	1	0.125	55.1	es28	expsupp	14	12	12	20	30	0	n/a	n/a	sub-es28_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
181.1525	0.125	1st/omission/unexpected	112	362305	20.0	HIGH_D	1.0	11.4098	6.4733	I	69.0	77	63	0	1	0.125	55.1	es28	expsupp	15	36	36	20	30	0	n/a	n/a	sub-es28_00_0005.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
