onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
24.6995	0.125	1st/omission/expected	111	49399	20.0	LOW_A	1.0	8.5165	3.8073	B	16.0	18	3	0	1	0.125	59.0	es42	expsupp	1	36	36	0	10	0	n/a	n/a	sub-es42_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
36.0085	0.125	1st/omission/expected	111	72017	20.0	LOW_A	1.0	10.0663	4.269	B	16.0	18	3	0	1	0.125	59.0	es42	expsupp	2	12	12	10	20	0	n/a	n/a	sub-es42_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
49.2035	0.125	1st/omission/expected	111	98407	20.0	LOW_A	1.0	11.9481	3.4198	B	16.0	18	3	0	1	0.125	59.0	es42	expsupp	3	48	48	40	50	2	n/a	n/a	sub-es42_00_0005.txt	1.0	1	0	1	LASER ABORT	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)
62.4175	0.125	1st/repetition/unexpected	122	124835	20.0	LOW_A	1.0	11.9665	4.2829	B	16.0	18	3	1	1	0.125	59.0	es42	expsupp	4	24	24	40	50	0	n/a	n/a	sub-es42_00_0006.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
72.0635	0.125	1st/omission/expected	111	144127	20.0	LOW_A	1.0	8.6311	3.5714	B	16.0	18	3	0	1	0.125	59.0	es42	expsupp	5	48	48	10	20	0	n/a	n/a	sub-es42_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
82.9695	0.125	1st/omission/expected	111	165939	20.0	LOW_A	1.0	9.659	4.8854	B	16.0	18	3	0	1	0.125	59.0	es42	expsupp	6	24	24	20	30	0	n/a	n/a	sub-es42_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
94.9635	0.125	1st/omission/expected	111	189927	20.0	LOW_A	1.0	10.746	3.4485	B	16.0	18	3	0	1	0.125	59.0	es42	expsupp	7	48	48	30	40	0	n/a	n/a	sub-es42_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
105.638	0.125	1st/repetition/unexpected	122	211276	20.0	LOW_A	1.0	9.4265	3.6357	B	16.0	18	3	1	1	0.125	59.0	es42	expsupp	8	12	12	0	10	0	n/a	n/a	sub-es42_00_0006.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
117.2815	0.125	1st/omission/expected	111	234563	20.0	LOW_A	1.0	10.6274	3.7762	B	16.0	18	3	0	1	0.125	59.0	es42	expsupp	9	12	12	30	40	0	n/a	n/a	sub-es42_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
127.2145	0.125	1st/repetition/unexpected	122	254429	20.0	LOW_A	1.0	8.6861	3.7236	B	16.0	18	3	1	1	0.125	59.0	es42	expsupp	10	0	0	0	10	0	n/a	n/a	sub-es42_00_0006.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
