onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
26.4075	0.125	1st/repetition/expected	121	52815	20.0	HIGH_B	1.0	9.1576	2.5703	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	1	24	24	20	30	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
36.5285	0.125	1st/repetition/expected	121	73057	20.0	HIGH_B	1.0	9.1126	3.2276	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	2	48	48	30	40	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
45.926	0.125	1st/repetition/expected	121	91852	20.0	HIGH_B	1.0	8.3824	2.8207	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	3	24	24	40	50	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
56.347	0.125	1st/omission/unexpected	112	112694	20.0	HIGH_B	1.0	9.4052	3.9643	C	76.0	56	56	0	1	0.125	59.0	es31	expsupp	4	24	24	0	10	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
68.6945	0.125	1st/repetition/expected	121	137389	20.0	HIGH_B	1.0	11.1011	5.5971	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	5	0	0	20	30	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
80.0625	0.125	1st/repetition/expected	121	160125	20.0	HIGH_B	1.0	10.3523	4.2053	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	6	48	48	20	30	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
90.96	0.125	1st/repetition/expected	121	181920	20.0	HIGH_B	1.0	9.8821	4.471	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	7	24	24	20	30	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
100.7425	0.125	1st/omission/unexpected	112	201485	20.0	HIGH_B	1.0	8.7675	3.8219	C	76.0	56	56	0	1	0.125	59.0	es31	expsupp	8	0	0	40	50	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
112.8185	0.125	1st/repetition/expected	121	225637	20.0	HIGH_B	1.0	10.8292	3.4406	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	9	24	24	40	50	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
122.384	0.125	1st/omission/unexpected	112	244768	20.0	HIGH_B	1.0	8.5499	3.5319	C	76.0	56	56	0	1	0.125	59.0	es31	expsupp	10	12	12	0	10	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
135.2655	0.125	1st/repetition/expected	121	270531	20.0	HIGH_B	1.0	11.6334	4.7427	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	11	36	36	0	10	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
145.9705	0.125	1st/repetition/expected	121	291941	20.0	HIGH_B	1.0	9.6902	5.0762	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	12	0	0	30	40	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
155.138	0.125	1st/repetition/expected	121	310276	20.0	HIGH_B	1.0	8.1528	3.5525	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	13	36	36	20	30	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
164.924	0.125	1st/omission/unexpected	112	329848	20.0	HIGH_B	1.0	8.7768	2.0963	C	76.0	56	56	0	1	0.125	59.0	es31	expsupp	14	12	12	0	10	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
175.7685	0.125	1st/repetition/expected	121	351537	20.0	HIGH_B	1.0	9.5973	3.3049	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	15	12	12	20	30	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
187.2875	0.125	1st/repetition/expected	121	374575	20.0	HIGH_B	1.0	10.5044	5.097	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	16	48	48	20	30	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
198.0415	0.125	1st/repetition/expected	121	396083	20.0	HIGH_B	1.0	9.7386	3.0166	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	17	0	0	0	10	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
207.4055	0.125	1st/omission/unexpected	112	414811	20.0	HIGH_B	1.0	8.3496	3.7171	C	76.0	56	56	0	1	0.125	59.0	es31	expsupp	18	36	36	40	50	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
219.5855	0.125	1st/repetition/expected	121	439171	20.0	HIGH_B	1.0	10.9332	6.0867	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	19	36	36	0	10	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
229.158	0.125	1st/repetition/expected	121	458316	20.0	HIGH_B	1.0	8.5582	2.4586	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	20	0	0	20	30	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
240.6855	0.125	1st/omission/unexpected	112	481371	20.0	HIGH_B	1.0	10.5121	5.0655	C	76.0	56	56	0	1	0.125	59.0	es31	expsupp	21	36	36	20	30	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
250.1705	0.125	1st/repetition/expected	121	500341	20.0	HIGH_B	1.0	8.2371	2.2083	C	76.0	56	56	1	1	0.125	59.0	es31	expsupp	22	12	12	40	50	0	n/a	n/a	sub-es31_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
