onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
26.684	0.125	1st/omission/expected	111	53368	20.0	LOW_C	1.0	9.9703	3.0973	J	5.0	74	60	0	1	0.125	53.4	es07	expsupp	1	12	12	0	10	0	n/a	n/a	sub-es07_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
37.4885	0.125	1st/omission/expected	111	74977	20.0	LOW_C	1.0	9.5606	4.1215	J	5.0	74	60	0	1	0.125	53.4	es07	expsupp	2	36	36	20	30	0	n/a	n/a	sub-es07_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
49.8805	0.125	1st/repetition/unexpected	122	99761	20.0	LOW_C	1.0	11.1459	3.6563	J	5.0	74	60	1	1	0.125	53.4	es07	expsupp	3	12	12	20	30	0	n/a	n/a	sub-es07_00_0006.txt	1.0	1	0	0	n/a	()	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
59.1785	0.125	1st/omission/expected	111	118357	20.0	LOW_C	1.0	8.2826	3.5816	J	5.0	74	60	0	1	0.125	53.4	es07	expsupp	4	36	36	0	10	0	n/a	n/a	sub-es07_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
69.5055	0.125	1st/omission/expected	111	139011	20.0	LOW_C	1.0	9.0794	2.4404	J	5.0	74	60	0	1	0.125	53.4	es07	expsupp	5	36	36	40	50	0	n/a	n/a	sub-es07_00_0006.txt	1.0	1	0	1	MAN REJECT POST ICA	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)
80.956	0.125	1st/omission/expected	111	161912	20.0	LOW_C	1.0	10.2039	2.5607	J	5.0	74	60	0	1	0.125	53.4	es07	expsupp	6	12	12	40	50	0	n/a	n/a	sub-es07_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
93.0135	0.125	1st/repetition/unexpected	122	186027	20.0	LOW_C	1.0	10.8099	4.5991	J	5.0	74	60	1	1	0.125	53.4	es07	expsupp	7	48	48	40	50	0	n/a	n/a	sub-es07_00_0006.txt	1.0	1	0	0	n/a	()	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
104.053	0.125	1st/omission/expected	111	208106	20.0	LOW_C	1.0	10.0248	4.8824	J	5.0	74	60	0	1	0.125	53.4	es07	expsupp	8	0	0	0	10	0	n/a	n/a	sub-es07_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
113.954	0.125	1st/omission/expected	111	227908	20.0	LOW_C	1.0	8.6542	3.2871	J	5.0	74	60	0	1	0.125	53.4	es07	expsupp	9	24	24	0	10	0	n/a	n/a	sub-es07_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
125.093	0.125	1st/omission/expected	111	250186	20.0	LOW_C	1.0	9.8919	3.2148	J	5.0	74	60	0	1	0.125	53.4	es07	expsupp	10	24	24	40	50	0	n/a	n/a	sub-es07_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
