filename	acq_time
eeg/sub-es44_task-detection_run-01_eeg.vhdr	2022-11-04T09:43:04.907866Z
eeg/sub-es44_task-detection_run-02_eeg.vhdr	2022-11-04T11:08:41.128534Z
eeg/sub-es44_task-expsupp_run-01_eeg.vhdr	2022-11-04T09:56:37.582482Z
eeg/sub-es44_task-expsupp_run-02_eeg.vhdr	2022-11-04T10:05:35.048623Z
eeg/sub-es44_task-expsupp_run-03_eeg.vhdr	2022-11-04T10:13:45.222944Z
eeg/sub-es44_task-expsupp_run-04_eeg.vhdr	2022-11-04T10:24:11.825986Z
eeg/sub-es44_task-expsupp_run-05_eeg.vhdr	2022-11-04T10:32:29.247049Z
eeg/sub-es44_task-expsupp_run-06_eeg.vhdr	2022-11-04T10:40:36.964453Z
eeg/sub-es44_task-expsupp_run-07_eeg.vhdr	2022-11-04T10:49:41.988925Z
eeg/sub-es44_task-expsupp_run-08_eeg.vhdr	2022-11-04T11:01:16.281242Z
