filename	acq_time
eeg/sub-es20_task-detection_run-01_eeg.vhdr	2022-08-08T08:32:48.233867Z
eeg/sub-es20_task-detection_run-02_eeg.vhdr	2022-08-08T10:01:29.059323Z
eeg/sub-es20_task-expsupp_run-01_eeg.vhdr	2022-08-08T08:46:32.708040Z
eeg/sub-es20_task-expsupp_run-02_eeg.vhdr	2022-08-08T08:55:11.073458Z
eeg/sub-es20_task-expsupp_run-03_eeg.vhdr	2022-08-08T09:03:58.203568Z
eeg/sub-es20_task-expsupp_run-04_eeg.vhdr	2022-08-08T09:13:07.056810Z
eeg/sub-es20_task-expsupp_run-05_eeg.vhdr	2022-08-08T09:22:20.472078Z
eeg/sub-es20_task-expsupp_run-06_eeg.vhdr	2022-08-08T09:31:49.168473Z
eeg/sub-es20_task-expsupp_run-07_eeg.vhdr	2022-08-08T09:41:25.775986Z
eeg/sub-es20_task-expsupp_run-08_eeg.vhdr	2022-08-08T09:52:01.097397Z
