onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
24.4735	0.125	1st/omission/expected	111	48947	20.0	LOW_D	1.0	8.1832	2.4609	D	21.0	67	47	0	1	0.125	53	es27	expsupp	1	24	24	0	10	0	n/a	n/a	sub-es27_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
34.9385	0.125	1st/omission/expected	111	69877	20.0	LOW_D	1.0	9.2217	2.6882	D	21.0	67	47	0	1	0.125	53	es27	expsupp	2	48	48	0	10	0	n/a	n/a	sub-es27_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
47.557	0.125	1st/omission/expected	111	95114	20.0	LOW_D	1.0	11.371	4.4048	D	21.0	67	47	0	1	0.125	53	es27	expsupp	3	24	24	20	30	0	n/a	n/a	sub-es27_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
59.3075	0.125	1st/repetition/unexpected	122	118615	20.0	LOW_D	1.0	10.5037	2.8085	D	21.0	67	47	1	1	0.125	53	es27	expsupp	4	48	48	40	50	0	n/a	n/a	sub-es27_00_0004.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
70.441	0.125	1st/omission/expected	111	140882	20.0	LOW_D	1.0	10.1196	3.3859	D	21.0	67	47	0	1	0.125	53	es27	expsupp	5	12	12	40	50	0	n/a	n/a	sub-es27_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
83.3535	0.125	1st/omission/expected	111	166707	20.0	LOW_D	1.0	11.6646	4.9128	D	21.0	67	47	0	1	0.125	53	es27	expsupp	6	12	12	0	10	0	n/a	n/a	sub-es27_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
94.5845	0.125	1st/omission/expected	111	189169	20.0	LOW_D	1.0	9.9878	4.7136	D	21.0	67	47	0	1	0.125	53	es27	expsupp	7	36	36	20	30	0	n/a	n/a	sub-es27_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
105.657	0.125	1st/repetition/unexpected	122	211314	20.0	LOW_D	1.0	9.825	2.6982	D	21.0	67	47	1	1	0.125	53	es27	expsupp	8	0	0	0	10	0	n/a	n/a	sub-es27_00_0004.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
118.4605	0.125	1st/omission/expected	111	236921	20.0	LOW_D	1.0	11.7878	3.0086	D	21.0	67	47	0	1	0.125	53	es27	expsupp	9	48	48	20	30	0	n/a	n/a	sub-es27_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
127.859	0.125	1st/omission/expected	111	255718	20.0	LOW_D	1.0	8.1518	2.5263	D	21.0	67	47	0	1	0.125	53	es27	expsupp	10	24	24	40	50	0	n/a	n/a	sub-es27_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
