filename	acq_time
eeg/sub-es35_task-detection_run-01_eeg.vhdr	2022-10-19T08:40:03.068731Z
eeg/sub-es35_task-detection_run-02_eeg.vhdr	2022-10-19T09:51:41.061948Z
eeg/sub-es35_task-expsupp_run-01_eeg.vhdr	2022-10-19T08:52:24.588104Z
eeg/sub-es35_task-expsupp_run-02_eeg.vhdr	2022-10-19T08:58:58.389795Z
eeg/sub-es35_task-expsupp_run-03_eeg.vhdr	2022-10-19T09:07:34.830157Z
eeg/sub-es35_task-expsupp_run-04_eeg.vhdr	2022-10-19T09:14:30.530497Z
eeg/sub-es35_task-expsupp_run-05_eeg.vhdr	2022-10-19T09:22:42.143289Z
eeg/sub-es35_task-expsupp_run-06_eeg.vhdr	2022-10-19T09:29:14.465195Z
eeg/sub-es35_task-expsupp_run-07_eeg.vhdr	2022-10-19T09:37:25.199869Z
eeg/sub-es35_task-expsupp_run-08_eeg.vhdr	2022-10-19T09:44:18.223617Z
