onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
28.2435	0.125	1st/repetition/expected	121	56487	20.0	HIGH_A	1.0	10.467	4.9747	K	73.0	69	53	1	1	0.125	53.0	es20	expsupp	1	36	36	0	10	0	n/a	n/a	sub-es20_00_0008.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
40.328	0.125	1st/repetition/expected	121	80656	20.0	HIGH_A	1.0	11.0758	5.9421	K	73.0	69	53	1	1	0.125	53.0	es20	expsupp	2	12	12	20	30	0	n/a	n/a	sub-es20_00_0008.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
51.4925	0.125	1st/repetition/expected	121	102985	20.0	HIGH_A	1.0	10.1496	2.001	K	73.0	69	53	1	1	0.125	53.0	es20	expsupp	3	36	36	20	30	0	n/a	n/a	sub-es20_00_0008.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
61.9785	0.125	1st/omission/unexpected	112	123957	20.0	HIGH_A	1.0	9.4709	3.5179	K	73.0	69	53	0	1	0.125	53.0	es20	expsupp	4	0	0	20	30	0	n/a	n/a	sub-es20_00_0008.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
73.902	0.125	1st/repetition/expected	121	147804	20.0	HIGH_A	1.0	10.6787	5.2313	K	73.0	69	53	1	1	0.125	53.0	es20	expsupp	5	36	36	40	50	0	n/a	n/a	sub-es20_00_0008.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
84.543	0.125	1st/repetition/expected	121	169086	20.0	HIGH_A	1.0	9.627	2.1432	K	73.0	69	53	1	1	0.125	53.0	es20	expsupp	6	12	12	40	50	0	n/a	n/a	sub-es20_00_0008.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
94.986	0.125	1st/omission/unexpected	112	189972	20.0	HIGH_A	1.0	9.4278	4.9077	K	73.0	69	53	0	1	0.125	53.0	es20	expsupp	7	36	36	0	10	0	n/a	n/a	sub-es20_00_0008.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
107.0735	0.125	1st/repetition/expected	121	214147	20.0	HIGH_A	1.0	10.8398	2.2939	K	73.0	69	53	1	1	0.125	53.0	es20	expsupp	8	0	0	40	50	0	n/a	n/a	sub-es20_00_0008.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
118.317	0.125	1st/repetition/expected	121	236634	20.0	HIGH_A	1.0	10.2291	4.8604	K	73.0	69	53	1	1	0.125	53.0	es20	expsupp	9	12	12	0	10	0	n/a	n/a	sub-es20_00_0008.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
131.3205	0.125	1st/repetition/expected	121	262641	20.0	HIGH_A	1.0	11.988	6.284	K	73.0	69	53	1	1	0.125	53.0	es20	expsupp	10	24	24	40	50	0	n/a	n/a	sub-es20_00_0008.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
141.83	0.125	1st/omission/unexpected	112	283660	20.0	HIGH_A	1.0	9.4954	4.1651	K	73.0	69	53	0	1	0.125	53.0	es20	expsupp	11	48	48	20	30	0	n/a	n/a	sub-es20_00_0008.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
