onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
23.8115	0.125	1st/omission/expected	111	47623	20.0	LOW_C	1.0	9.9703	3.0973	E	13.0	53	57	0	1	0.125	58.0	es17	expsupp	1	36	36	20	30	0	n/a	n/a	sub-es17_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
34.605	0.125	1st/omission/expected	111	69210	20.0	LOW_C	1.0	9.5606	4.1215	E	13.0	53	57	0	1	0.125	58.0	es17	expsupp	2	12	12	40	50	0	n/a	n/a	sub-es17_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
46.999	0.125	1st/repetition/unexpected	122	93998	20.0	LOW_C	1.0	11.1459	3.6563	E	13.0	53	57	1	1	0.125	58.0	es17	expsupp	3	12	12	0	10	0	n/a	n/a	sub-es17_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
56.2965	0.125	1st/omission/expected	111	112593	20.0	LOW_C	1.0	8.2826	3.5816	E	13.0	53	57	0	1	0.125	58.0	es17	expsupp	4	36	36	40	50	0	n/a	n/a	sub-es17_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
66.6225	0.125	1st/omission/expected	111	133245	20.0	LOW_C	1.0	9.0794	2.4404	E	13.0	53	57	0	1	0.125	58.0	es17	expsupp	5	36	36	0	10	0	n/a	n/a	sub-es17_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
78.0725	0.125	1st/omission/expected	111	156145	20.0	LOW_C	1.0	10.2039	2.5607	E	13.0	53	57	0	1	0.125	58.0	es17	expsupp	6	12	12	20	30	0	n/a	n/a	sub-es17_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
90.1285	0.125	1st/repetition/unexpected	122	180257	20.0	LOW_C	1.0	10.8099	4.5991	E	13.0	53	57	1	1	0.125	58.0	es17	expsupp	7	48	48	20	30	0	n/a	n/a	sub-es17_00_0011.txt	1.0	1	0	0	n/a	()	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
101.1685	0.125	1st/omission/expected	111	202337	20.0	LOW_C	1.0	10.0248	4.8824	E	13.0	53	57	0	1	0.125	58.0	es17	expsupp	8	0	0	20	30	0	n/a	n/a	sub-es17_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
111.0705	0.125	1st/omission/expected	111	222141	20.0	LOW_C	1.0	8.6542	3.2871	E	13.0	53	57	0	1	0.125	58.0	es17	expsupp	9	48	48	0	10	1	n/a	n/a	sub-es17_00_0011.txt	1.0	1	0	1	LASER ABORT	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)
122.203	0.125	1st/omission/expected	111	244406	20.0	LOW_C	1.0	9.8919	3.2148	E	13.0	53	57	0	1	0.125	58.0	es17	expsupp	10	24	24	40	50	0	n/a	n/a	sub-es17_00_0012.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
132.769	0.125	1st/repetition/unexpected	122	265538	20.0	LOW_C	1.0	9.3196	2.2151	E	13.0	53	57	1	1	0.125	58.0	es17	expsupp	11	12	12	0	10	0	n/a	n/a	sub-es17_00_0012.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
142.898	0.125	1st/omission/expected	111	285796	20.0	LOW_C	1.0	9.1132	2.9254	E	13.0	53	57	0	1	0.125	58.0	es17	expsupp	12	36	36	20	30	0	n/a	n/a	sub-es17_00_0012.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
