onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
28.4605	0.125	1st/omission/expected	111	56921	20.0	LOW_C	1.0	9.9703	3.0973	H	50.0	67	61	0	1	0.125	59.0	es41	expsupp	1	24	24	20	30	0	n/a	n/a	sub-es41_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
39.264	0.125	1st/omission/expected	111	78528	20.0	LOW_C	1.0	9.5606	4.1215	H	50.0	67	61	0	1	0.125	59.0	es41	expsupp	2	0	0	40	50	0	n/a	n/a	sub-es41_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
51.656	0.125	1st/repetition/unexpected	122	103312	20.0	LOW_C	1.0	11.1459	3.6563	H	50.0	67	61	1	1	0.125	59.0	es41	expsupp	3	36	36	20	30	0	n/a	n/a	sub-es41_00_0006.txt	1.0	1	0	0	n/a	()	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
60.953	0.125	1st/omission/expected	111	121906	20.0	LOW_C	1.0	8.2826	3.5816	H	50.0	67	61	0	1	0.125	59.0	es41	expsupp	4	0	0	20	30	0	n/a	n/a	sub-es41_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
71.2785	0.125	1st/omission/expected	111	142557	20.0	LOW_C	1.0	9.0794	2.4404	H	50.0	67	61	0	1	0.125	59.0	es41	expsupp	5	36	36	40	50	0	n/a	n/a	sub-es41_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
82.73	0.125	1st/omission/expected	111	165460	20.0	LOW_C	1.0	10.2039	2.5607	H	50.0	67	61	0	1	0.125	59.0	es41	expsupp	6	24	24	0	10	0	n/a	n/a	sub-es41_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
94.7865	0.125	1st/repetition/unexpected	122	189573	20.0	LOW_C	1.0	10.8099	4.5991	H	50.0	67	61	1	1	0.125	59.0	es41	expsupp	7	12	12	40	50	0	n/a	n/a	sub-es41_00_0006.txt	1.0	1	0	0	n/a	()	()	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
105.826	0.125	1st/omission/expected	111	211652	20.0	LOW_C	1.0	10.0248	4.8824	H	50.0	67	61	0	1	0.125	59.0	es41	expsupp	8	48	48	0	10	0	n/a	n/a	sub-es41_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
115.728	0.125	1st/omission/expected	111	231456	20.0	LOW_C	1.0	8.6542	3.2871	H	50.0	67	61	0	1	0.125	59.0	es41	expsupp	9	24	24	40	50	0	n/a	n/a	sub-es41_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
126.8675	0.125	1st/omission/expected	111	253735	20.0	LOW_C	1.0	9.8919	3.2148	H	50.0	67	61	0	1	0.125	59.0	es41	expsupp	10	48	48	20	30	0	n/a	n/a	sub-es41_00_0006.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
