onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
28.241	0.125	1st/repetition/expected	121	56482	20.0	HIGH_C	1.0	10.9854	5.1895	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	1	12	12	20	30	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
38.7985	0.125	1st/repetition/expected	121	77597	20.0	HIGH_C	1.0	9.5483	2.5988	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	2	36	36	20	30	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
50.1585	0.125	1st/repetition/expected	121	100317	20.0	HIGH_C	1.0	10.3453	4.0076	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	3	12	12	0	10	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
60.1195	0.125	1st/omission/unexpected	112	120239	20.0	HIGH_C	1.0	8.9454	2.6713	L	72.0	55	68	0	1	0.125	58.7	es10	expsupp	4	36	36	0	10	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
73.321	0.125	1st/repetition/expected	121	146642	20.0	HIGH_C	1.0	11.9545	2.6438	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	5	48	48	40	50	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
84.691	0.125	1st/repetition/expected	121	169382	20.0	HIGH_C	1.0	10.3551	4.3878	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	6	12	12	40	50	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
94.5025	0.125	1st/repetition/expected	121	189005	20.0	HIGH_C	1.0	8.7963	2.7399	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	7	12	12	0	10	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
107.474	0.125	1st/omission/unexpected	112	214948	20.0	HIGH_C	1.0	11.9607	3.3463	L	72.0	55	68	0	1	0.125	58.7	es10	expsupp	8	36	36	20	30	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
120.1335	0.125	1st/repetition/expected	121	240267	20.0	HIGH_C	1.0	11.4124	3.847	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	9	12	12	20	30	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
130.5255	0.125	1st/repetition/expected	121	261051	20.0	HIGH_C	1.0	9.3765	3.4703	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	10	48	48	20	30	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
142.168	0.125	1st/repetition/expected	121	284336	20.0	HIGH_C	1.0	10.6282	5.2233	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	11	0	0	40	50	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
154.9165	0.125	1st/omission/unexpected	112	309833	20.0	HIGH_C	1.0	11.7322	4.4336	L	72.0	55	68	0	1	0.125	58.7	es10	expsupp	12	36	36	0	10	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
166.3995	0.125	1st/repetition/expected	121	332799	20.0	HIGH_C	1.0	10.2363	2.9974	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	13	0	0	0	10	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
177.883	0.125	1st/repetition/expected	121	355766	20.0	HIGH_C	1.0	10.4684	2.2668	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	14	12	12	40	50	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
188.773	0.125	1st/repetition/expected	121	377546	20.0	HIGH_C	1.0	9.876	2.0653	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	15	36	36	40	50	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
201.7665	0.125	1st/omission/unexpected	112	403533	20.0	HIGH_C	1.0	11.9793	6.0785	L	72.0	55	68	0	1	0.125	58.7	es10	expsupp	16	48	48	0	10	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
214.748	0.125	1st/repetition/expected	121	429496	20.0	HIGH_C	1.0	11.7339	4.7237	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	17	24	24	0	10	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
223.8765	0.125	1st/repetition/expected	121	447753	20.0	HIGH_C	1.0	8.113	2.3413	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	18	48	48	40	50	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
234.684	0.125	1st/repetition/expected	121	469368	20.0	HIGH_C	1.0	9.7936	2.8815	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	19	24	24	40	50	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
245.058	0.125	1st/omission/unexpected	112	490116	20.0	HIGH_C	1.0	9.3599	4.8106	L	72.0	55	68	0	1	0.125	58.7	es10	expsupp	20	12	12	0	10	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
254.9275	0.125	1st/repetition/expected	121	509855	20.0	HIGH_C	1.0	8.623	2.0801	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	21	12	12	40	50	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
265.125	0.125	1st/omission/unexpected	112	530250	20.0	HIGH_C	1.0	9.1826	2.9891	L	72.0	55	68	0	1	0.125	58.7	es10	expsupp	22	36	36	20	30	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
277.2405	0.125	1st/repetition/expected	121	554481	20.0	HIGH_C	1.0	10.869000000000002	5.8237	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	23	12	12	20	30	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
288.2035	0.125	1st/repetition/expected	121	576407	20.0	HIGH_C	1.0	9.948	4.4827	L	72.0	55	68	1	1	0.125	58.7	es10	expsupp	24	0	0	0	10	0	n/a	n/a	sub-es10_00_0010.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
24.9725	0.125	1st/omission/expected	111	49945	20.0	LOW_A	1.0	8.5165	3.8073	G	14.0	55	66	0	2	0.125	58.7	es10	expsupp	1	24	24	20	30	0	n/a	n/a	sub-es10_00_0011.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
36.2825	0.125	1st/omission/expected	111	72565	20.0	LOW_A	1.0	10.0663	4.269	G	14.0	55	66	0	2	0.125	58.7	es10	expsupp	2	0	0	0	10	0	n/a	n/a	sub-es10_00_0011.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
49.4785	0.125	1st/omission/expected	111	98957	20.0	LOW_A	1.0	11.9481	3.4198	G	14.0	55	66	0	2	0.125	58.7	es10	expsupp	3	12	12	40	50	0	n/a	n/a	sub-es10_00_0011.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
62.6925	0.125	1st/repetition/unexpected	122	125385	20.0	LOW_A	1.0	11.9665	4.2829	G	14.0	55	66	1	2	0.125	58.7	es10	expsupp	4	36	36	0	10	0	n/a	n/a	sub-es10_00_0011.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
72.339	0.125	1st/omission/expected	111	144678	20.0	LOW_A	1.0	8.6311	3.5714	G	14.0	55	66	0	2	0.125	58.7	es10	expsupp	5	12	12	0	10	0	n/a	n/a	sub-es10_00_0011.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
83.2445	0.125	1st/omission/expected	111	166489	20.0	LOW_A	1.0	9.659	4.8854	G	14.0	55	66	0	2	0.125	58.7	es10	expsupp	6	36	36	20	30	0	n/a	n/a	sub-es10_00_0011.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
95.2365	0.125	1st/omission/expected	111	190473	20.0	LOW_A	1.0	10.746	3.4485	G	14.0	55	66	0	2	0.125	58.7	es10	expsupp	7	12	12	20	30	0	n/a	n/a	sub-es10_00_0011.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
105.912	0.125	1st/repetition/unexpected	122	211824	20.0	LOW_A	1.0	9.4265	3.6357	G	14.0	55	66	1	2	0.125	58.7	es10	expsupp	8	48	48	20	30	0	n/a	n/a	sub-es10_00_0011.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
117.5545	0.125	1st/omission/expected	111	235109	20.0	LOW_A	1.0	10.6274	3.7762	G	14.0	55	66	0	2	0.125	58.7	es10	expsupp	9	0	0	20	30	0	n/a	n/a	sub-es10_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
127.4875	0.125	1st/repetition/unexpected	122	254975	20.0	LOW_A	1.0	8.6861	3.7236	G	14.0	55	66	1	2	0.125	58.7	es10	expsupp	10	24	24	40	50	0	n/a	n/a	sub-es10_00_0011.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
138.442	0.125	1st/omission/expected	111	276884	20.0	LOW_A	1.0	9.9397	3.2123	G	14.0	55	66	0	2	0.125	58.7	es10	expsupp	11	48	48	40	50	0	n/a	n/a	sub-es10_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
