onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
24.4625	0.125	1st/omission/expected	111	48925	20.0	LOW_A	1.0	8.5165	3.8073	F	15.0	91	93	0	1	0.125	54.8	es04	expsupp	1	36	36	20	30	0	n/a	n/a	sub-es04_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
35.768	0.125	1st/omission/expected	111	71536	20.0	LOW_A	1.0	10.0663	4.269	F	15.0	91	93	0	1	0.125	54.8	es04	expsupp	2	0	0	40	50	0	n/a	n/a	sub-es04_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
48.9625	0.125	1st/omission/expected	111	97925	20.0	LOW_A	1.0	11.9481	3.4198	F	15.0	91	93	0	1	0.125	54.8	es04	expsupp	3	48	48	20	30	0	n/a	n/a	sub-es04_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
62.176	0.125	1st/repetition/unexpected	122	124352	20.0	LOW_A	1.0	11.9665	4.2829	F	15.0	91	93	1	1	0.125	54.8	es04	expsupp	4	12	12	0	10	0	n/a	n/a	sub-es04_00_0005.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
71.823	0.125	1st/omission/expected	111	143646	20.0	LOW_A	1.0	8.6311	3.5714	F	15.0	91	93	0	1	0.125	54.8	es04	expsupp	5	0	0	0	10	0	n/a	n/a	sub-es04_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
82.7285	0.125	1st/omission/expected	111	165457	20.0	LOW_A	1.0	9.659	4.8854	F	15.0	91	93	0	1	0.125	54.8	es04	expsupp	6	24	24	30	40	0	n/a	n/a	sub-es04_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
94.721	0.125	1st/omission/expected	111	189442	20.0	LOW_A	1.0	10.746	3.4485	F	15.0	91	93	0	1	0.125	54.8	es04	expsupp	7	24	24	0	10	0	n/a	n/a	sub-es04_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
105.394	0.125	1st/repetition/unexpected	122	210788	20.0	LOW_A	1.0	9.4265	3.6357	F	15.0	91	93	1	1	0.125	54.8	es04	expsupp	8	36	36	40	50	0	n/a	n/a	sub-es04_00_0005.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
117.0365	0.125	1st/omission/expected	111	234073	20.0	LOW_A	1.0	10.6274	3.7762	F	15.0	91	93	0	1	0.125	54.8	es04	expsupp	9	36	36	0	10	0	n/a	n/a	sub-es04_00_0005.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
126.968	0.125	1st/repetition/unexpected	122	253936	20.0	LOW_A	1.0	8.6861	3.7236	F	15.0	91	93	1	1	0.125	54.8	es04	expsupp	10	48	48	40	50	0	n/a	n/a	sub-es04_00_0005.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
