onset	duration	trial_type	value	sample
1.998	0.0	1st	1	999
8.002	0.0	1st	1	4001
14.004	0.0	1st	1	7002
20.004	0.0	1st	1	10002
26.008	0.0	1st	1	13004
32.01	0.0	1st	1	16005
38.012	0.0	1st	1	19006
44.014	0.0	1st	1	22007
50.016	0.0	1st	1	25008
56.016	0.0	1st	1	28008
62.02	0.0	1st	1	31010
68.02	0.0	1st	1	34010
74.022	0.0	1st	1	37011
80.026	0.0	1st	1	40013
86.026	0.0	1st	1	43013
92.028	0.0	1st	1	46014
98.03	0.0	1st	1	49015
104.032	0.0	1st	1	52016
110.034	0.0	1st	1	55017
116.036	0.0	1st	1	58018
122.04	0.0	1st	1	61020
128.042	0.0	1st	1	64021
134.042	0.0	1st	1	67021
140.044	0.0	1st	1	70022
146.046	0.0	1st	1	73023
152.048	0.0	1st	1	76024
158.05	0.0	1st	1	79025
164.052	0.0	1st	1	82026
170.054	0.0	1st	1	85027
176.056	0.0	1st	1	88028
182.058	0.0	1st	1	91029
188.06	0.0	1st	1	94030
194.062	0.0	1st	1	97031
200.064	0.0	1st	1	100032
206.066	0.0	1st	1	103033
212.068	0.0	1st	1	106034
218.07	0.0	1st	1	109035
224.072	0.0	1st	1	112036
230.076	0.0	1st	1	115038
236.076	0.0	1st	1	118038
242.078	0.0	1st	1	121039
248.08	0.0	1st	1	124040
254.082	0.0	1st	1	127041
260.084	0.0	1st	1	130042
266.086	0.0	1st	1	133043
272.088	0.0	1st	1	136044
278.092	0.0	1st	1	139046
284.092	0.0	1st	1	142046
290.094	0.0	1st	1	145047
296.096	0.0	1st	1	148048
302.098	0.0	1st	1	151049
308.102	0.0	1st	1	154051
314.102	0.0	1st	1	157051
320.102	0.0	1st	1	160051
326.106	0.0	1st	1	163053
332.108	0.0	1st	1	166054
338.11	0.0	1st	1	169055
344.112	0.0	1st	1	172056
350.114	0.0	1st	1	175057
356.116	0.0	1st	1	178058
362.118	0.0	1st	1	181059
368.12	0.0	1st	1	184060
374.12	0.0	1st	1	187060
380.122	0.0	1st	1	190061
386.126	0.0	1st	1	193063
392.128	0.0	1st	1	196064
398.13	0.0	1st	1	199065
404.13	0.0	1st	1	202065
410.134	0.0	1st	1	205067
416.136	0.0	1st	1	208068
422.138	0.0	1st	1	211069
428.138	0.0	1st	1	214069
434.142	0.0	1st	1	217071
440.144	0.0	1st	1	220072
446.144	0.0	1st	1	223072
452.146	0.0	1st	1	226073
458.15	0.0	1st	1	229075
464.15	0.0	1st	1	232075
470.152	0.0	1st	1	235076
476.156	0.0	1st	1	238078
482.156	0.0	1st	1	241078
488.16	0.0	1st	1	244080
494.162	0.0	1st	1	247081
500.162	0.0	1st	1	250081
506.166	0.0	1st	1	253083
512.168	0.0	1st	1	256084
518.17	0.0	1st	1	259085
524.17	0.0	1st	1	262085
530.174	0.0	1st	1	265087
536.174	0.0	1st	1	268087
542.176	0.0	1st	1	271088
548.18	0.0	1st	1	274090
554.18	0.0	1st	1	277090
560.182	0.0	1st	1	280091
566.186	0.0	1st	1	283093
572.188	0.0	1st	1	286094
578.188	0.0	1st	1	289094
584.192	0.0	1st	1	292096
590.192	0.0	1st	1	295096
596.196	0.0	1st	1	298098
602.196	0.0	1st	1	301098
608.198	0.0	1st	1	304099
614.202	0.0	1st	1	307101
620.204	0.0	1st	1	310102
626.206	0.0	1st	1	313103
632.208	0.0	1st	1	316104
638.208	0.0	1st	1	319104
644.21	0.0	1st	1	322105
650.212	0.0	1st	1	325106
656.216	0.0	1st	1	328108
662.218	0.0	1st	1	331109
668.218	0.0	1st	1	334109
674.22	0.0	1st	1	337110
680.222	0.0	1st	1	340111
686.224	0.0	1st	1	343112
692.226	0.0	1st	1	346113
698.228	0.0	1st	1	349114
704.232	0.0	1st	1	352116
710.232	0.0	1st	1	355116
716.234	0.0	1st	1	358117
722.236	0.0	1st	1	361118
728.238	0.0	1st	1	364119
734.24	0.0	1st	1	367120
740.242	0.0	1st	1	370121
746.244	0.0	1st	1	373122
752.246	0.0	1st	1	376123
758.248	0.0	1st	1	379124
764.25	0.0	1st	1	382125
770.252	0.0	1st	1	385126
776.254	0.0	1st	1	388127
782.256	0.0	1st	1	391128
788.256	0.0	1st	1	394128
794.26	0.0	1st	1	397130
800.262	0.0	1st	1	400131
806.264	0.0	1st	1	403132
812.266	0.0	1st	1	406133
818.268	0.0	1st	1	409134
824.27	0.0	1st	1	412135
830.272	0.0	1st	1	415136
836.274	0.0	1st	1	418137
842.276	0.0	1st	1	421138
848.278	0.0	1st	1	424139
854.278	0.0	1st	1	427139
860.282	0.0	1st	1	430141
866.282	0.0	1st	1	433141
872.284	0.0	1st	1	436142
878.288	0.0	1st	1	439144
884.29	0.0	1st	1	442145
890.29	0.0	1st	1	445145
896.292	0.0	1st	1	448146
902.296	0.0	1st	1	451148
908.296	0.0	1st	1	454148
914.3	0.0	1st	1	457150
920.3	0.0	1st	1	460150
926.304	0.0	1st	1	463152
932.306	0.0	1st	1	466153
938.306	0.0	1st	1	469153
