onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
26.0435	0.125	1st/repetition/expected	121	52087	20.0	HIGH_D	1.0	10.9253	5.5516	F	87.0	77	75	1	1	0.125	53.0	es30	expsupp	1	36	36	20	30	0	n/a	n/a	sub-es30_00_0011.txt	1.0	1	0	1	MAN REJECT POST ICA	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)	('MAN REJECT POST ICA',)
38.412	0.125	1st/repetition/expected	121	76824	20.0	HIGH_D	1.0	11.3602	6.2296	F	87.0	77	75	1	1	0.125	53.0	es30	expsupp	2	0	0	40	50	0	n/a	n/a	sub-es30_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
49.801	0.125	1st/repetition/expected	121	99602	20.0	HIGH_D	1.0	10.377	3.6373	F	87.0	77	75	1	1	0.125	53.0	es30	expsupp	3	48	48	20	30	0	n/a	n/a	sub-es30_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	()	()	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
61.544	0.125	1st/omission/unexpected	112	123088	20.0	HIGH_D	1.0	10.728	3.2534	F	87.0	77	75	0	1	0.125	53.0	es30	expsupp	4	12	12	0	10	0	n/a	n/a	sub-es30_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	()	()	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
73.633	0.125	1st/repetition/expected	121	147266	20.0	HIGH_D	1.0	10.8433	3.6368	F	87.0	77	75	1	1	0.125	53.0	es30	expsupp	5	0	0	0	10	0	n/a	n/a	sub-es30_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
83.3475	0.125	1st/repetition/expected	121	166695	20.0	HIGH_D	1.0	8.7024	3.7546	F	87.0	77	75	1	1	0.125	53.0	es30	expsupp	6	24	24	30	40	0	n/a	n/a	sub-es30_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
93.8905	0.125	1st/repetition/expected	121	187781	20.0	HIGH_D	1.0	9.5276	4.4678	F	87.0	77	75	1	1	0.125	53.0	es30	expsupp	7	24	24	0	10	0	n/a	n/a	sub-es30_00_0011.txt	1.0	1	0	1	AUTO REJECT POST ICA	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)
104.5005	0.125	1st/omission/unexpected	112	209001	20.0	HIGH_D	1.0	9.5951	3.6649	F	87.0	77	75	0	1	0.125	53.0	es30	expsupp	8	36	36	40	50	0	n/a	n/a	sub-es30_00_0011.txt	1.0	1	0	1	AUTO REJECT POST ICA	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)	('AUTO REJECT POST ICA',)
115.297	0.125	1st/repetition/expected	121	230594	20.0	HIGH_D	1.0	9.5486	2.3275	F	87.0	77	75	1	1	0.125	53.0	es30	expsupp	9	36	36	0	10	0	n/a	n/a	sub-es30_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
125.0605	0.125	1st/repetition/expected	121	250121	20.0	HIGH_D	1.0	8.7493	2.8779	F	87.0	77	75	1	1	0.125	53.0	es30	expsupp	10	48	48	40	50	0	n/a	n/a	sub-es30_00_0011.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
