onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
26.039	0.125	1st/repetition/expected	121	52078	20.0	HIGH_D	1.0	10.9253	5.5516	F	73.0	58	45	1	1	0.125	59.0	es34	expsupp	1	36	36	20	30	0	n/a	n/a	sub-es34_00_0017.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
38.4095	0.125	1st/repetition/expected	121	76819	20.0	HIGH_D	1.0	11.3602	6.2296	F	73.0	58	45	1	1	0.125	59.0	es34	expsupp	2	0	0	40	50	3	n/a	n/a	sub-es34_00_0017.txt	1.0	1	0	1	LASER ABORT	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)
49.801	0.125	1st/repetition/expected	121	99602	20.0	HIGH_D	1.0	10.377	3.6373	F	73.0	58	45	1	1	0.125	59.0	es34	expsupp	3	48	48	20	30	0	n/a	n/a	sub-es34_00_0018.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
61.544	0.125	1st/omission/unexpected	112	123088	20.0	HIGH_D	1.0	10.728	3.2534	F	73.0	58	45	0	1	0.125	59.0	es34	expsupp	4	12	12	0	10	0	n/a	n/a	sub-es34_00_0018.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
73.635	0.125	1st/repetition/expected	121	147270	20.0	HIGH_D	1.0	10.8433	3.6368	F	73.0	58	45	1	1	0.125	59.0	es34	expsupp	5	0	0	0	10	1	n/a	n/a	sub-es34_00_0018.txt	1.0	1	0	1	LASER ABORT	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)	('LASER ABORT',)
85.0645	0.125	1st/repetition/expected	121	170129	20.0	HIGH_D	1.0	8.7024	3.7546	F	73.0	58	45	1	1	0.125	59.0	es34	expsupp	6	24	24	30	40	0	n/a	n/a	sub-es34_00_0019.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
95.608	0.125	1st/repetition/expected	121	191216	20.0	HIGH_D	1.0	9.5276	4.4678	F	73.0	58	45	1	1	0.125	59.0	es34	expsupp	7	24	24	0	10	0	n/a	n/a	sub-es34_00_0019.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
106.2185	0.125	1st/omission/unexpected	112	212437	20.0	HIGH_D	1.0	9.5951	3.6649	F	73.0	58	45	0	1	0.125	59.0	es34	expsupp	8	36	36	40	50	0	n/a	n/a	sub-es34_00_0019.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
117.0145	0.125	1st/repetition/expected	121	234029	20.0	HIGH_D	1.0	9.5486	2.3275	F	73.0	58	45	1	1	0.125	59.0	es34	expsupp	9	36	36	0	10	0	n/a	n/a	sub-es34_00_0019.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
126.7785	0.125	1st/repetition/expected	121	253557	20.0	HIGH_D	1.0	8.7493	2.8779	F	73.0	58	45	1	1	0.125	59.0	es34	expsupp	10	48	48	40	50	0	n/a	n/a	sub-es34_00_0019.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
