filename	acq_time
eeg/sub-es19_task-detection_run-01_eeg.vhdr	2022-08-05T09:10:20.157676Z
eeg/sub-es19_task-detection_run-02_eeg.vhdr	2022-08-05T10:35:58.829357Z
eeg/sub-es19_task-expsupp_run-01_eeg.vhdr	2022-08-05T09:25:21.359638Z
eeg/sub-es19_task-expsupp_run-02_eeg.vhdr	2022-08-05T09:33:48.454887Z
eeg/sub-es19_task-expsupp_run-03_eeg.vhdr	2022-08-05T09:42:58.444929Z
eeg/sub-es19_task-expsupp_run-04_eeg.vhdr	2022-08-05T09:51:30.520642Z
eeg/sub-es19_task-expsupp_run-05_eeg.vhdr	2022-08-05T09:59:55.969508Z
eeg/sub-es19_task-expsupp_run-06_eeg.vhdr	2022-08-05T10:11:13.162205Z
eeg/sub-es19_task-expsupp_run-07_eeg.vhdr	2022-08-05T10:18:29.564745Z
eeg/sub-es19_task-expsupp_run-08_eeg.vhdr	2022-08-05T10:27:12.675768Z
