onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
27.8175	0.125	1st/repetition/expected	121	55635	20.0	HIGH_D	1.0	10.9253	5.5516	L	77.0	56	50	1	1	0.125	53.0	es21	expsupp	1	12	12	20	30	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
40.192	0.125	1st/repetition/expected	121	80384	20.0	HIGH_D	1.0	11.3602	6.2296	L	77.0	56	50	1	1	0.125	53.0	es21	expsupp	2	36	36	20	30	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
51.5845	0.125	1st/repetition/expected	121	103169	20.0	HIGH_D	1.0	10.377	3.6373	L	77.0	56	50	1	1	0.125	53.0	es21	expsupp	3	12	12	0	10	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	()	('EQUALIZED_COUNT',)	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
63.328	0.125	1st/omission/unexpected	112	126656	20.0	HIGH_D	1.0	10.728	3.2534	L	77.0	56	50	0	1	0.125	53.0	es21	expsupp	4	36	36	0	10	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	()	('EQUALIZED_COUNT',)	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
75.4175	0.125	1st/repetition/expected	121	150835	20.0	HIGH_D	1.0	10.8433	3.6368	L	77.0	56	50	1	1	0.125	53.0	es21	expsupp	5	48	48	40	50	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
85.1345	0.125	1st/repetition/expected	121	170269	20.0	HIGH_D	1.0	8.7024	3.7546	L	77.0	56	50	1	1	0.125	53.0	es21	expsupp	6	12	12	40	50	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
95.6765	0.125	1st/repetition/expected	121	191353	20.0	HIGH_D	1.0	9.5276	4.4678	L	77.0	56	50	1	1	0.125	53.0	es21	expsupp	7	12	12	0	10	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	()	('EQUALIZED_COUNT',)	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
106.286	0.125	1st/omission/unexpected	112	212572	20.0	HIGH_D	1.0	9.5951	3.6649	L	77.0	56	50	0	1	0.125	53.0	es21	expsupp	8	36	36	20	30	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	()	('EQUALIZED_COUNT',)	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
117.0815	0.125	1st/repetition/expected	121	234163	20.0	HIGH_D	1.0	9.5486	2.3275	L	77.0	56	50	1	1	0.125	53.0	es21	expsupp	9	12	12	20	30	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
126.845	0.125	1st/repetition/expected	121	253690	20.0	HIGH_D	1.0	8.7493	2.8779	L	77.0	56	50	1	1	0.125	53.0	es21	expsupp	10	48	48	20	30	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
137.553	0.125	1st/repetition/expected	121	275106	20.0	HIGH_D	1.0	9.6935	4.4546	L	77.0	56	50	1	1	0.125	53.0	es21	expsupp	11	0	0	40	50	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	()	('EQUALIZED_COUNT',)	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
149.5205	0.125	1st/omission/unexpected	112	299041	20.0	HIGH_D	1.0	10.9519	3.7888	L	77.0	56	50	0	1	0.125	53.0	es21	expsupp	12	36	36	0	10	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
162.7275	0.125	1st/repetition/expected	121	325455	20.0	HIGH_D	1.0	11.9605	7.2978	L	77.0	56	50	1	1	0.125	53.0	es21	expsupp	13	0	0	0	10	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
172.021	0.125	1st/repetition/expected	121	344042	20.0	HIGH_D	1.0	8.2753	2.6936	L	77.0	56	50	1	1	0.125	53.0	es21	expsupp	14	12	12	40	50	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
184.4455	0.125	1st/omission/unexpected	112	368891	20.0	HIGH_D	1.0	11.4098	6.4733	L	77.0	56	50	0	1	0.125	53.0	es21	expsupp	15	36	36	40	50	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
196.8315	0.125	1st/repetition/expected	121	393663	20.0	HIGH_D	1.0	11.139	3.9608	L	77.0	56	50	1	1	0.125	53.0	es21	expsupp	16	48	48	0	10	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	()	('EQUALIZED_COUNT',)	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
207.7585	0.125	1st/repetition/expected	121	415517	20.0	HIGH_D	1.0	9.9173	3.8086	L	77.0	56	50	1	1	0.125	53.0	es21	expsupp	17	24	24	0	10	0	n/a	n/a	sub-es21_00_0004.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
