filename	acq_time
eeg/sub-es03_task-detection_run-01_eeg.vhdr	2022-03-11T09:48:32.811783Z
eeg/sub-es03_task-detection_run-02_eeg.vhdr	2022-03-11T11:07:05.677478Z
eeg/sub-es03_task-expsupp_run-01_eeg.vhdr	2022-03-11T10:00:52.383130Z
eeg/sub-es03_task-expsupp_run-02_eeg.vhdr	2022-03-11T10:08:27.579566Z
eeg/sub-es03_task-expsupp_run-03_eeg.vhdr	2022-03-11T10:16:23.063853Z
eeg/sub-es03_task-expsupp_run-04_eeg.vhdr	2022-03-11T10:23:45.740335Z
eeg/sub-es03_task-expsupp_run-05_eeg.vhdr	2022-03-11T10:32:34.706988Z
eeg/sub-es03_task-expsupp_run-06_eeg.vhdr	2022-03-11T10:41:57.570011Z
eeg/sub-es03_task-expsupp_run-07_eeg.vhdr	2022-03-11T10:49:12.941694Z
eeg/sub-es03_task-expsupp_run-08_eeg.vhdr	2022-03-11T10:59:05.408141Z
