onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials	dropped	drop reason	drop_log_blocks12	drop_log_blocks14	drop_log_blocks16	drop_log_blocks18	drop_log_blocks34	drop_log_blocks36	drop_log_blocks38	drop_log_blocks56	drop_log_blocks58	drop_log_blocks78
25.602	0.125	1st/repetition/unexpected	122	51204	20.0	LOW_B	1.0	9.9585	5.2333	K	21.0	36	57	1	1	0.125	59.0	es06	expsupp	1	36	36	0	10	0	n/a	n/a	sub-es06_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
37.926	0.125	1st/omission/expected	111	75852	20.0	LOW_B	1.0	11.3148	3.3384	K	21.0	36	57	0	1	0.125	59.0	es06	expsupp	2	12	12	20	30	0	n/a	n/a	sub-es06_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
48.7085	0.125	1st/omission/expected	111	97417	20.0	LOW_B	1.0	9.5356	2.8622	K	21.0	36	57	0	1	0.125	59.0	es06	expsupp	3	36	36	20	30	0	n/a	n/a	sub-es06_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
58.168	0.125	1st/omission/expected	111	116336	20.0	LOW_B	1.0	8.2125	2.0955	K	21.0	36	57	0	1	0.125	59.0	es06	expsupp	4	0	0	20	30	0	n/a	n/a	sub-es06_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
68.579	0.125	1st/repetition/unexpected	122	137158	20.0	LOW_B	1.0	9.1647	2.5348	K	21.0	36	57	1	1	0.125	59.0	es06	expsupp	5	36	36	40	50	0	n/a	n/a	sub-es06_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
81.3605	0.125	1st/omission/expected	111	162721	20.0	LOW_B	1.0	11.7671	6.2917	K	21.0	36	57	0	1	0.125	59.0	es06	expsupp	6	12	12	40	50	0	n/a	n/a	sub-es06_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
90.6635	0.125	1st/omission/expected	111	181327	20.0	LOW_B	1.0	8.0555	2.6117	K	21.0	36	57	0	1	0.125	59.0	es06	expsupp	7	36	36	0	10	0	n/a	n/a	sub-es06_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
102.5895	0.125	1st/omission/expected	111	205179	20.0	LOW_B	1.0	10.6783	5.509	K	21.0	36	57	0	1	0.125	59.0	es06	expsupp	8	0	0	40	50	0	n/a	n/a	sub-es06_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
115.7435	0.125	1st/repetition/unexpected	122	231487	20.0	LOW_B	1.0	11.9068	2.1972	K	21.0	36	57	1	1	0.125	59.0	es06	expsupp	9	12	12	0	10	0	n/a	n/a	sub-es06_00_0007.txt	1.0	1	0	0	n/a	()	()	()	()	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
126.3215	0.125	1st/omission/expected	111	252643	20.0	LOW_B	1.0	9.5623	3.9925	K	21.0	36	57	0	1	0.125	59.0	es06	expsupp	10	24	24	40	50	0	n/a	n/a	sub-es06_00_0007.txt	1.0	1	0	0	n/a	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('EQUALIZED_COUNT',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)	('IGNORED',)
